title,link,create_time,underlined_count,audio_count
每日积累“背三句”-sport,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651073773&idx=1&sn=04d039a659e9693fc4b5157b6603d44c&chksm=84913bedb3e6b2fbb955aac76812a8a0186c90db0eaac13f8a572d8b09a7236438405f7152c8#rd,2021-03-18 21:55,0,0
每日积累“背三句”-a new job,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651073768&idx=1&sn=045700658e982b0acaa33da5fcdcebf1&chksm=84913be8b3e6b2fee1c94edd46f447621c3ad4e6c4b3307a9c10f8c570fc46a31e615c907d16#rd,2021-03-17 21:01,0,0
每日积累“背三句”-buying a home（买房）,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651073751&idx=1&sn=9d0a4505348b0bb6e7d85f6166978e78&chksm=84913bd7b3e6b2c1d23ef79ec2148aca96818d36659f320ae015aa219ced5862890954ce13e3#rd,2021-03-16 21:33,0,0
每日积累“背三句”-sandstorm（沙尘暴）,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651073736&idx=1&sn=69a38ffcd549c065ba4d2bbdb08068fc&chksm=84913bc8b3e6b2def5d87513f741c161a51da1cbb66873634f2b03573c6569408c9680fef2e3#rd,2021-03-15 20:34,0,0
每日积累“背三句”-going on vacation,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651073701&idx=1&sn=366b92e94034f3442a766e81722fbd20&chksm=84913ba5b3e6b2b375d74dcb28e4b0605543b644c93776d0746b01fd9fee026b50f17a1097bf#rd,2021-03-14 20:50,0,0
每日积累“背三句”-animals,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651073560&idx=1&sn=e19547c0ad91cb0a470396d1f7e982ed&chksm=84913b18b3e6b20edda99b0d68b9631eb6178c90af7a11648a4277f74e6b404b7111077d9a7f#rd,2021-03-08 06:39,0,0
每日积累“背三句”-teachers,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651073472&idx=1&sn=c8ee632f2f1102ff0905726c7ac2fa14&chksm=84913cc0b3e6b5d6355db6c1f7437ce2d21661eb60bee54c03307d16d1ba9005d202b30988f2#rd,2021-03-04 20:48,0,0
每日积累“背三句”-时事热点-paternity leave（陪产假）,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651073456&idx=1&sn=f2b19f24d834b66dae5652b720ab9225&chksm=84913cb0b3e6b5a6a2f6f4670a3e2a030a48fa925b2d953d2e9cf13c8332a6464c2264860f17#rd,2021-03-03 22:08,0,0
每日积累“背三句”-coffee,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651073281&idx=1&sn=c6f2417f87bc6a41481eb95ed1fb3117&chksm=84913c01b3e6b5172c5632b34ae5d66d05c5ca553d12c37b609e0ce9a0e2375464a3b9fe9cd1#rd,2021-02-24 21:40,0,0
每日积累“背三句”-cooking,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651073440&idx=1&sn=440226ee59da66b80bec4d39104f72ad&chksm=84913ca0b3e6b5b6b5cd00916f754383edaa1bba0171963e37a2f46bcf0b66cdd9cd303d95fb#rd,2021-03-02 20:38,0,0
每日积累“背三句”-city life,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651073277&idx=1&sn=779d28e9dbeab000f4b2cd3bded5c547&chksm=84913dfdb3e6b4ebc1ed4603288866337643123df0d954234f92ccd03c092e3cee4e5e10b838#rd,2021-02-23 21:39,0,0
每日积累“背三句”-morning person,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651073262&idx=1&sn=d15a224ff195ff69bbd619f4aa570009&chksm=84913deeb3e6b4f806bd4791386b67ea9c4b4051e070a3018e7aee6ad9b0f4cb2b8b00baffcd#rd,2021-02-22 21:57,0,0
每日积累“背三句”-doing exercise,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651073247&idx=1&sn=cb7744289b6281aebe430bb1058c6e7b&chksm=84913ddfb3e6b4c99f777e76e068116bf94d8e93c346188cf0f963c7a3c0f2398ff7f95da2f7#rd,2021-02-21 22:18,0,0
每日积累“背三句”-technology,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651073177&idx=1&sn=dde61fee53aa5e12bd67f9dc703b516d&chksm=84913d99b3e6b48fad136457eb7d4fd18949ffe1a55bb110962fb64c27d1380a86388f189bca#rd,2021-02-08 21:10,0,0
每日积累“背三句”-first day of school,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651073162&idx=1&sn=bc3a71e42a662ec86050f3b839ac31d7&chksm=84913d8ab3e6b49c5419227e98eb38beade55cf3081d74009c526849747a92ef2c954392b606#rd,2021-02-07 18:39,0,0
每日积累“背三句”-weather,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651073143&idx=1&sn=2439c09383753acc77f153f6b9f1bdcb&chksm=84913d77b3e6b4614fbc2272759b1491e61679858770016b6dfe028b021610b903d7a18a97f9#rd,2021-02-04 20:22,0,0
每日积累“背三句”-going abroad,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651073126&idx=1&sn=351dea0340168a998f2d6f6e50a07e2f&chksm=84913d66b3e6b4700535b036fe8424ef975661394c7c41a7e4a494435a8e84db42584403431f#rd,2021-02-03 21:40,0,0
每日积累“背三句”-public transportation,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651072999&idx=1&sn=6fc42a7bab4c5a1097ffe5533e2c5bbe&chksm=84913ee7b3e6b7f18413dc28c73636767a6ead19d132db1b26f1736513fb3cf1c50174126915#rd,2021-01-27 21:55,0,0
每日积累“背三句”-a restaurant,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651072983&idx=1&sn=ae3d0413a7572b50150c4ab9496e649b&chksm=84913ed7b3e6b7c16fc071b8ba4aecc947d85272e5359767d88777dba898e648f63a9d76220b#rd,2021-01-26 21:53,0,0
每日积累“背三句”-a place,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651072949&idx=1&sn=50bc342731d031f4b59f50d600d9bddd&chksm=84913eb5b3e6b7a338240407316fa86285aaa193eab4299c233686a13d9b15059dc1575e8179#rd,2021-01-24 20:39,0,0
每日积累“背三句”-children and internet,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651073004&idx=1&sn=56e6d509a819efaffa91d74d1d50cb6c&chksm=84913eecb3e6b7fafcfbde45a0e9514f1ce2b9bfebab7d00e4540c5445309fe117ec13612f4f#rd,2021-01-28 21:09,0,0
每日积累“背三句”-重点语法：should have ...,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651072967&idx=1&sn=d505d00ca7ebaf8094c579d68f7bbc9f&chksm=84913ec7b3e6b7d132af3428fbf17e990772cf3d0eff72559cb59f31f64160564f8a082fc4b0#rd,2021-01-25 20:44,0,0
每日积累“背三句”-computer games,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651072778&idx=1&sn=f953cc55360ef78fccb5f96f5d582ac1&chksm=84913e0ab3e6b71c4175b929da9393489690c17fe57204a66c8828e7dee13f95a8cc9042f77a#rd,2021-01-13 23:18,0,0
每日积累“背三句”-countryside,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651072826&idx=1&sn=80fe3c518b53367d6c204343c4e0f1f6&chksm=84913e3ab3e6b72c2801799f4837d766fe885ff78abb0f0b4df909c03e698b8e12e3542d7d4f#rd,2021-01-17 20:48,0,0
每日积累“背三句”-I'm very busy,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651072761&idx=1&sn=33b05310f374b444a04a8d03df26c17c&chksm=84913ff9b3e6b6efe830eb65a2eb5e90cf1d1884a3544f3e1dcca1162207112533083d30f6df#rd,2021-01-12 20:45,0,0
每日积累“背三句”-虚拟世界（virtual world）,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651072467&idx=1&sn=2f8c889ea5a3794af8139c1e0a2e9c5f&chksm=849130d3b3e6b9c58a05fb2edad20ee82a4fd530b52df49942f7e9be7552c94f14fca1438c2b#rd,2020-12-24 20:33,0,0
每日积累“背三句”-sports,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651072783&idx=1&sn=828df1799aa1177bd50a0ad3c547e75c&chksm=84913e0fb3e6b71998833a0698c6250ed4b94637961bbcd65537ca844d7580c2cff446ba3255#rd,2021-01-14 21:21,0,0
每日积累“背三句”-bad traffic,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651072451&idx=1&sn=c537d978bb0c352b357bbd5e974e34c8&chksm=849130c3b3e6b9d5fff35f9847fb3a0c4b0a74494ee881407035b691b4289cf3bba0cc907ade#rd,2020-12-23 20:36,0,0
每日积累“背三句”-have gotten ...（重点语法）,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651072380&idx=1&sn=5b6159a1afbb5eba606f2430513e8700&chksm=8491307cb3e6b96a16cd2dd25b232f527a6d4c9e1d64c9825ababcc84aa19ffe38e27b76fd31#rd,2020-12-22 19:59,0,0
每日积累“背三句”-my dream job,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651072671&idx=1&sn=9d95db2b7dd20a541d830710befab998&chksm=84913f9fb3e6b689cfc68b2396abc867a080ac532c02fab1a61a64b5bf938fdc215657d144b7#rd,2021-01-06 20:28,0,0
每日积累“背三句”-the person I respect,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651072365&idx=1&sn=6aa1443cce0502d001306b66b276eef0&chksm=8491306db3e6b97b3319c12b9c5df2093ee45b8bc204489df4cc53c0a56dd0148cdf74819426#rd,2020-12-21 21:48,0,0
每日积累“背三句”-air pollution,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651072650&idx=1&sn=900c7edf672d30de51ecc3e92e02dabb&chksm=84913f8ab3e6b69cfbaad60a64f355126253c9092518d85e2064b61857984336cf5617c123ab#rd,2021-01-04 20:48,0,0
每日积累“背三句”-studying,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651072634&idx=1&sn=d54e843ca2bb784ffb21baa6e25a9e1b&chksm=84913f7ab3e6b66c96a49952c47f5dff2077fb9bf8005a95e238bd5e673ac40f87b817142bc7#rd,2021-01-03 20:41,0,0
每日积累“背三句”-talk about a city,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651072666&idx=1&sn=8d9f96da85fe806ff1c003e5f770f47f&chksm=84913f9ab3e6b68c56fd12bda5d78c0817e4ba2496d9c4fc0804f51fab364dc369bdd127696b#rd,2021-01-05 21:58,0,0
每日积累“背三句”-hometown,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651072250&idx=1&sn=a53d74bc8193efea49663f35771bc6f0&chksm=849131fab3e6b8ec2e55a4bfb22680aa20451a8dde887ef84d1fc2347f4815162f89923e6aff#rd,2020-12-14 20:07,0,0
每日积累“背三句”-talk about a person,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651072265&idx=1&sn=663990ec90b179f34da92ba79b621414&chksm=84913009b3e6b91f4b775c07412d07461a03409251011f92587d16d5d2429960eb55f0889378#rd,2020-12-15 21:39,0,0
每日积累“背三句”-I hate the noise!,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651072235&idx=1&sn=50184c912a848146ad05f7b327602a1e&chksm=849131ebb3e6b8fda0c9b8f68001dc783d681fb6fe1382c1c8f6c8562aefa6a1cb45017f2ff3#rd,2020-12-13 20:43,0,0
每日积累“背三句”-leisure activity/fishing,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651072121&idx=1&sn=2ef5d64996e73039c7ef9e65a0d9ef5e&chksm=84913179b3e6b86f4f5fe919e6251734abb2651213e6c219a7d89959c74183eb8d5f3c1a655b#rd,2020-12-10 21:44,0,0
每日积累“背三句”-冬泳？,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651072049&idx=1&sn=977cb0899ca9b3481572ac8521afa48b&chksm=84913131b3e6b8279e91d403800970a0576126a7e48e3cfc82a72a52d51ed2bf43b7f278ac51#rd,2020-12-03 22:00,0,0
每日积累“背三句”-used to do or doing?,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651072033&idx=1&sn=fd6ba349b80a4b6b9b028507dec2dbc8&chksm=84913121b3e6b837b8b51aa2a0692e23aa528c4c440e5ac0de3b773d43e5a6c257f5c3755bf0#rd,2020-12-02 21:41,0,0
每日积累“背三句”-food,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651072028&idx=1&sn=554be4209e04da85abe4307b0bb724df&chksm=8491311cb3e6b80aa755fd70dc1ba76b21c88ed7fa0a369c154845908bd840dfe69af497fd54#rd,2020-12-01 21:54,0,0
每日积累“背三句”-weekend sleep,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651072012&idx=1&sn=4b197607b93aaa3ddf8af5b38bb9b01b&chksm=8491310cb3e6b81a1fad6b1239962a547d073ac08febfa2e664c05da76bcf57f25552f605b83#rd,2020-11-30 22:01,0,0
每日积累“背三句”-work,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651071934&idx=1&sn=af9d6907c634c380c304bb9421f5aec2&chksm=849132beb3e6bba8d50a0a6fa01d94f8459da2309c14a12c5ba81b7787c085765b1a1e332ac9#rd,2020-11-24 21:55,0,0
每日积累“背三句”-weather,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651071918&idx=1&sn=da9287c8f44be0d3b954983f6c6f973f&chksm=849132aeb3e6bbb81251aece0308c11e0b9beed6a080d6d08903acce23acdc64fef77fcaf421#rd,2020-11-23 21:43,0,0
每日积累“背三句”-protect the environment,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651071903&idx=1&sn=066619484b943b07d8e0a045222f3354&chksm=8491329fb3e6bb89d3fa158316973712b40c7acc65484e2fa0799775b4a5d012e3889794e6f9#rd,2020-11-22 10:44,0,0
每日积累“背三句”-making decisions,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651071886&idx=1&sn=33f995ddd67e82ca26c258057ce5228f&chksm=8491328eb3e6bb98b679ab876eb80962343fd66af57e88660e0b5d32041ca14d3941aa93e40e#rd,2020-11-19 20:31,0,0
每日积累“背三句”-sleep,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651071734&idx=1&sn=f316900464b762c445618a9747c52499&chksm=849133f6b3e6bae09ffc3d4e9dcdfb3e4cf3effeb4d9bd8b64b2a2b7c9f3e249f548339f097e#rd,2020-11-11 23:19,0,0
每日积累“背三句”-lose weight,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651071675&idx=1&sn=e5708107125451ee8b57dbbd7fc0a084&chksm=849133bbb3e6baad95d5a3d0e05bbcdef75c67ca00a9163e7b25eda1485f33bb0dc0c5558498#rd,2020-11-10 21:29,0,0
每日积累“背三句”-health,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651071660&idx=1&sn=1d06f511a8ee0fa17b671f248cab373d&chksm=849133acb3e6baba460828a6da2b6576fec514fad4b0988cdb495916e1d8f46179bc2b829249#rd,2020-11-09 22:21,0,0
每日积累“背三句”-reading and writing,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651071645&idx=1&sn=99cfa49bde7a4bd07d4f766c1cd90a54&chksm=8491339db3e6ba8b860979ca19957b0621fe9ec98473c3a68beb865fce803c130b46e99800b7#rd,2020-11-08 22:01,0,0
每日积累“背三句”-animals,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651071523&idx=1&sn=5c632c894dd69e0027243979a19865c2&chksm=84913323b3e6ba351c1f6cc3e58492626067078138094daa7def276a3f28f6fc1b8f9ccc0f11#rd,2020-11-01 21:53,0,0
每日积累“背三句”-我要减肥！,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651071436&idx=1&sn=1b976d8f0b2ec76ad877b242afdb979d&chksm=849134ccb3e6bdda897664b5fbf568879e08e61ce6c00a0a81202e7de3cb5c2f2412111f2d08#rd,2020-10-29 21:46,0,0
每日积累“背三句”-describe a city,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651071420&idx=1&sn=aacbb466082930a1f8b6f16e9e0a08d5&chksm=849134bcb3e6bdaa60138ef603fa8b98d9f78d5753f3b0b56188d713f3a4bf8cd694ccfc4633#rd,2020-10-28 21:41,0,0
每日积累“背三句”-going to the movies,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651071301&idx=1&sn=0f5b4b188f84202fd886bea80053616d&chksm=84913445b3e6bd53197a76bd605889875362de8a0b2d79d2e5322b44bcff9a97aafd62db7ae5#rd,2020-10-21 21:30,0,0
每日积累“背三句”-online education,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651071287&idx=1&sn=dd82cc98baa9a770def2f1a9148f4c26&chksm=84913437b3e6bd21508190fbe19284b87b45cb78da4b966ec403e7d036b1d22a9da8891e39a9#rd,2020-10-20 22:03,0,0
每日积累“背三句”-leisure activities,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651071272&idx=1&sn=256311c7cec743dd9170c76b1a921f7f&chksm=84913428b3e6bd3e4b4034d5aef90f88397595b33394785a8a0f2945ce8583ad47bd9adc2c09#rd,2020-10-19 22:21,0,0
每日积累“背三句”-mother still work,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651071257&idx=1&sn=6ef055987e28df67b6f4a860bc99df21&chksm=84913419b3e6bd0f6764cdec21e9ccc48f9b6396ef225c4d7ee40d501d7c3ddc86e49323237e#rd,2020-10-18 19:59,0,0
每日积累“背三句”-ebooks,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651071121&idx=1&sn=2ecb5f7fea5448b559bdf23d1a208416&chksm=84913591b3e6bc87c2591e59769f5dd45fa19939cfae1c325f1ce63be937e789660f79499ecd#rd,2020-10-11 21:51,0,0
每日积累“背三句”-online shopping,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651071083&idx=1&sn=4211f219ee829c6bcec631d05cc833f2&chksm=8491356bb3e6bc7d479d59bd44ea5353691f8d0aaf78ab8364b17bdee1a07b0d9378b3a4abe6#rd,2020-10-10 22:09,0,0
每日积累“背三句”-I love eating!,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651071067&idx=1&sn=f29565d72a9dc3d6e9c7c076354e556a&chksm=8491355bb3e6bc4daf14ada1e54111047ad6fd9517d1a413b37c0f9e9da89550f351d9ac1d96#rd,2020-10-09 21:35,0,0
每日积累“背三句”-my city,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651071051&idx=1&sn=1a41525ca2293dd0cbf6152c3ce16666&chksm=8491354bb3e6bc5d77b2d3a66cc50ad77613e1346fe9bf69fd0c37953487da57764e68777d72#rd,2020-10-08 20:15,0,0
每日积累“背三句”-借钱？,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651070703&idx=1&sn=56262c60fdd5f20dfe80b04a13779d13&chksm=849137efb3e6bef99d9d29fa16d41bb0698b61bd76dedb589bd9fdc35206c5914d1497f5bcee#rd,2020-09-14 21:41,0,0
每日积累“背三句”-computer games,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651070687&idx=1&sn=663f2cda802e1a25177fa4a35ae020e0&chksm=849137dfb3e6bec99990a1cfea49aae3213bff12627325ebb10bc2d15a390ebaeb211e9254ef#rd,2020-09-13 19:29,0,0
每日积累“背三句”-my dream,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651071035&idx=1&sn=efe6cfdbb2973dabd3d6e5eda8d8b5f3&chksm=8491353bb3e6bc2da41cb322fe386e81d524c938380b1887c41839085e86892fa79f751ea175#rd,2020-10-07 20:34,0,0
“好久不见”英语到底怎么说？+每日积累“背三句”-Ban gas-powered cars?,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651070819&idx=1&sn=bf35c014f50ea32e3bd498e4c09e31ab&chksm=84913663b3e6bf7594d6517193805f0554cbf2c5fc2aa02f69982ca4e85df74d068e4db1ebaf#rd,2020-09-24 21:55,0,0
每日积累“背三句”-animals/pets,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651070509&idx=1&sn=521077590a3a3024319e092856031954&chksm=8491372db3e6be3b2493406260abe5334c3f0cc36bd90752350d9e9b8e8f1d8409d89eb670f2#rd,2020-09-03 20:45,0,0
到底如何回答How are you?+每日积累“背三句”-plans,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651070802&idx=1&sn=15d5d2c9dcd0646cb86b9c69a6a253c5&chksm=84913652b3e6bf4484808655ce5a2aed9b07a5b0f9723b58ccf071e613be56673736c672e47f#rd,2020-09-23 21:41,0,0
每日积累“背三句”-famous people,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651070891&idx=1&sn=1abfa176cf68172af201322b229eec5f&chksm=849136abb3e6bfbd19c13c5b55400eb72cc87b16b091f986e44e5844b24b385c657d9d31bb33#rd,2020-09-27 21:39,0,0
每日积累“背三句”-used to do or doing?,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651070794&idx=1&sn=262ba125fa38584fc4fb8612188d6f3c&chksm=8491364ab3e6bf5c919418a0de76233056110b123823f55790c9f61135a346ffdfd2252f2e76#rd,2020-09-22 21:49,0,0
每日积累“背三句”-hometown,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651070493&idx=1&sn=becdf63c513db6e38be54c4849d994d8&chksm=8491371db3e6be0b13887646d110999bf46d6045ece08952922638a4205cf6e460ddee7810e9#rd,2020-09-02 21:58,0,0
每日积累“背三句”-work,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651070478&idx=1&sn=d658d54603b8c36269ea0bb06ef01d58&chksm=8491370eb3e6be18d3adb54c998cb7cd3c5eef1142546f85aa715201392aecf3a19ebe6f29a6#rd,2020-09-01 21:01,0,0
每日积累“背三句”-newspapers are dying,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651070188&idx=1&sn=df5c50403f0e86b37bfe8d8c88f137b4&chksm=849109ecb3e680fa6217c206638dabeee0632ebda5b5772333ece3317e523fbf19e515be6aae#rd,2020-08-12 22:03,0,0
每日积累“背三句”-holidays,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651070463&idx=1&sn=c4688a4689f0d84dd9540896be6f2413&chksm=849108ffb3e681e92ef4951d6fcf5313378e36cb17033398e904980260dd66e528e3cf733e40#rd,2020-08-31 21:47,0,0
每日积累“背三句”-Where are you from?,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651070093&idx=1&sn=32e257e7552418578fe49a11de246016&chksm=8491098db3e6809b2665bbae60a1fbc50f1afb507c0693ffb666d5dee54510d365baade6dcf4#rd,2020-08-10 22:00,0,0
每日积累“背三句”-Are you in love?,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651070077&idx=1&sn=01f5cbb6c2e4c5c4362dbe651236ae1d&chksm=8491097db3e6806b7406c32ce8ee68707d3140498aba7669cc99bc431746a18c0d931b7c00c7#rd,2020-08-09 21:54,0,0
每日积累“背三句”-sleep well,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651069951&idx=1&sn=7b92aaf073ca555325b0e4d3e6502899&chksm=84910affb3e683e91deba95497386a4fa2b787bd176a481a3be536c2b54a0f61b25153c81ee6#rd,2020-07-31 06:55,0,0
每日积累“背三句”-family,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651069587&idx=1&sn=15f4e22a8ab286ad2ceda28afd41c604&chksm=84910b93b3e682853a4cfec84f64f53191c6bfe2e061528b7653b97fd864501662ddda5cb110#rd,2020-07-09 22:04,0,0
每日积累“背三句”-work hard,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651069868&idx=1&sn=19bcbe9a73d66951525085700bf744d9&chksm=84910aacb3e683bac39535583be810aa7fa45b22347b523f4c51bc6e4a85416a39e284295c11#rd,2020-07-28 21:10,0,0
每日积累“背三句”-my favorite book,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651069570&idx=1&sn=e7a37201b47c232a910035ae45bfc794&chksm=84910b82b3e68294907739911d5bc669c7ff13b0868ba23fa40b8f0c164b8a1878d70f7fa634#rd,2020-07-08 21:57,0,0
每日积累“背三句”-weather,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651069553&idx=1&sn=aad5c3036496996b9a11a248987499b1&chksm=84910b71b3e682672f37e18b39cdfc708683478f63d2ea87d44041d977e99ab4f3cce4224cc8#rd,2020-07-07 22:23,0,0
每日积累“背三句”-sports,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651069774&idx=1&sn=3225d2c7301565b4926f70a21b8ce28c&chksm=84910a4eb3e68358f206937e76ff4895b3a0984fcd406cd7f040cddbba556bdd4b40b9868fa9#rd,2020-07-21 21:51,0,0
"每日积累“背三句”-""out""超级地道动词词组",http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651069759&idx=1&sn=9315dcdbc108c8ab2ca74e835f5e93cf&chksm=84910a3fb3e68329f5879115f693a524bff35425b2e5f962b1d660f91cc7859ce7dc1a6e0400#rd,2020-07-20 19:34,0,0
每日积累“背三句”-work and family,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651069744&idx=1&sn=04b6ae13f13ddb9333ff975459e11d69&chksm=84910a30b3e68326c43333942db6a0a44e41d719e4e7b4551da768143f6cb8a04cd0df490687#rd,2020-07-19 20:12,0,0
每日积累“背三句”-teachers,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651070387&idx=1&sn=ced0e1847ceb9b62fbedb0d9630eec35&chksm=849108b3b3e681a58780978357ccb6b155006e2173485f6ab407c301a1976026f20fe0b0e65c#rd,2020-08-25 20:51,0,0
每日积累“背三句”-running,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651070383&idx=1&sn=062a9f2c1cee5dbe92689f06137980ae&chksm=849108afb3e681b929300076e71443e5d3986d4ee8836ac64fc9df2924a5223517cb1e2eea42#rd,2020-08-24 22:02,0,0
每日积累“背三句”-love,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651069457&idx=1&sn=53a269d0aa6b4f4be85a84ccfa90ae19&chksm=84910b11b3e682077d37fd46e16b7e226609d5c66937aaa8d23b382d4fad12628b0d8fcbac69#rd,2020-07-01 20:55,0,0
